image_id,dog_visible,face_clear,no_duplicate_face_parts,no_extra_legs,one_dog,no_mirror,no_multi_panel,pastel_style,no_realistic_rendering,human_prompt_consistency,human_face_clear,prompt_reflected,brightness_ok,sharpness_ok,pastel_color_ok,time_palette_ok,place_context_ok,no_text,reason_dog_visible,reason_face_clear,reason_no_duplicate_face_parts,reason_no_extra_legs,reason_one_dog,reason_no_mirror,reason_no_multi_panel,reason_pastel_style,reason_no_realistic_rendering,reason_human_prompt_consistency,reason_human_face_clear,reason_prompt_reflected,reason_brightness_ok,reason_sharpness_ok,reason_pastel_color_ok,reason_time_palette_ok,reason_place_context_ok,reason_no_text,total_score,raw_level,caps_applied,final_level,input_tokens,output_tokens
20260421_120523_043ca2,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확하게 보입니다.,강아지 얼굴에 왜곡이나 뭉개짐이 없습니다.,"눈, 코, 귀가 중복되지 않았습니다.",다리의 개수가 적절하게 표현되었습니다.,강아지가 정확히 한 마리입니다.,반사/거울 이미지가 없습니다.,단일 장면으로 표현되었습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링이 혼입되지 않았습니다.,프롬프트와 인간의 표현이 일치합니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 있습니다.,낮의 팔레트와 일치합니다.,프롬프트의 장소 키워드와 이미지 배경이 일치합니다.,이미지에 텍스트가 없습니다.,18,L5,,L5,1743,541
20260421_120604_2dea3a,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 보입니다.,"눈, 코, 귀 중복 없이 정상적으로 표현되었습니다.",강아지 다리가 정상적으로 표현되었습니다.,이미지에 강아지가 한 마리만 있습니다.,반사 또는 거울 같은 요소가 없습니다.,단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일로 묘사되었습니다.,사실적 렌더링 없이 파스텔 스타일로 표현되었습니다.,프롬프트와 사람의 표현이 일치합니다.,사람의 얼굴이 명확하게 식별 가능합니다.,프롬프트의 장면이 이미지에 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 있습니다.,야간의 색조가 적절히 표현되었습니다.,장소의 분위기가 프롬프트와 일치합니다.,텍스트가 삽입되지 않았습니다.,18,L5,,L5,1741,541
20260421_121200_283774,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 보인다.,강아지 얼굴이 선명하다.,"눈, 코, 귀가 중복되지 않았다.",다리 개수가 적절하다.,강아지가 한 마리 있다.,반사/거울 이미지가 없다.,멀티패널이 아닌 단일 장면이다.,한국-일본식 파스텔 그림책 스타일이다.,사실적 렌더링이 없다.,사람 표현이 프롬프트와 일치한다.,사람 얼굴이 식별 가능하다.,프롬프트의 장면이 반영되었다.,밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 속한다.,아침 분위기와 이미지 팔레트가 일치한다.,실내 배경이 프롬프트에 맞다.,이미지에 텍스트가 없다.,18,L5,,L5,1744,521
20260421_121309_d477b0,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,,1.0,1,이미지에 강아지가 명확하게 보입니다.,강아지 얼굴이 선명하고 뭉개짐이 없습니다.,강아지의 얼굴 부위가 중복되지 않았습니다.,다리가 추가 생성되지 않았습니다.,이미지 내에 강아지가 정확히 한 마리 있습니다.,반사/거울 이미지가 없습니다.,단일 장면으로 표현되었습니다.,한국식 파스텔 그림책 스타일입니다.,사실적 렌더링이 혼입되지 않았습니다.,사람 표현이 프롬프트와 충돌하지 않습니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 있습니다.,명확한 낮/밤의 언급이 없습니다.,프롬프트의 장소와 이미지 배경이 일치합니다.,이미지에 텍스트가 없습니다.,17,L5,,L5,1742,537
20260421_121345_95a388,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확하게 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,중복된 얼굴 요소는 없습니다.,다리 개수가 적절합니다.,한 마리의 강아지만 있습니다.,반사 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일입니다.,사실적인 렌더링이 없습니다.,프롬프트와 사람 표현이 일치합니다.,사람 얼굴이 명확하게 표현되었습니다.,프롬프트의 장면이 이미지에 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 적절합니다.,낮을 연상시키는 팔레트입니다.,프롬프트의 장소 키워드와 이미지 배경이 일치합니다.,텍스트가 삽입되지 않았습니다.,18,L5,,L5,1738,517
20260421_121429_4751a7,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 보인다.,강아지 얼굴이 선명하게 표현되었다.,"눈, 코, 귀가 중복되지 않았다.",다리가 추가로 생성되지 않았다.,이미지에 강아지가 1마리만 있다.,반사/거울 이미지가 없다.,단일 장면으로 구성되어 있다.,한국-일본식 파스텔 그림책 스타일이다.,사실적 렌더링이 없다.,사람들이 자연스럽게 표현되어 있다.,사람들의 얼굴이 선명하게 표현되었다.,잔디밭에서 공놀이 장면이 반영되었다.,밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 있다.,낮의 팔레트가 일치한다.,잔디밭 배경이 적절하다.,이미지에 텍스트가 삽입되지 않았다.,18,L5,,L5,1741,510
20260421_121512_83452c,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,,,1,강아지가 명확히 보인다.,강아지 얼굴이 선명하게 보인다.,강아지의 얼굴 요소가 중복되지 않았다.,강아지의 다리가 추가 생성되지 않았다.,이미지 내 강아지가 정확히 한 마리이다.,반사나 거울 이미지는 없다.,단일 장면으로 구성되어 있다.,파스텔 그림책 스타일이다.,사실적인 렌더링이 없다.,사람이 프롬프트와 충돌하지 않는다.,사람 얼굴이 식별 가능하다.,프롬프트의 장면이 잘 반영되었다.,밝기가 적절하다.,이미지가 선명하다.,색감이 파스텔 범위에 있다.,시간대 정보가 프롬프트에 없다.,장소 맥락 정보가 프롬프트에 없다.,이미지에 텍스트가 없다.,16,L4,,L4,1740,518
20260421_121554_3a7004,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보입니다.,강아지 얼굴이 왜곡 없이 선명합니다.,"눈, 코, 귀가 중복되지 않았습니다.",다리 개수가 적절합니다.,이미지 내 강아지가 한 마리입니다.,반사나 거울 이미지는 없습니다.,이미지가 단일 장면입니다.,한국식 파스텔 그림책 스타일입니다.,사실적 렌더링이 없습니다.,사람이 프롬프트와 일치하게 그려져 있습니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 속합니다.,프롬프트의 시간대와 이미지 팔레트가 일치합니다.,프롬프트의 장소 키워드와 배경이 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1738,598
20260421_121635_2e1af2,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 그려져 있다.,강아지의 얼굴이 선명하게 표현되었다.,"눈, 코, 귀가 중복 없이 적절하다.",강아지의 다리가 추가 생성되지 않았다.,이미지에 강아지가 하나뿐이다.,반사나 거울 이미지가 보이지 않는다.,단일 장면으로 구성되어 있다.,한국-일본식 파스텔 그림책 스타일이다.,사실적 렌더링 요소가 없다.,프롬프트와 충돌되지 않는다.,사람의 얼굴이 명확하게 표현되었다.,프롬프트의 장면이 이미지에 잘 반영되었다.,밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 해당한다.,낮의 팔레트와 일치한다.,장소가 실내임을 배경이 잘 나타낸다.,이미지에 텍스트가 없다.,18,L5,,L5,1740,536
20260421_121715_26182c,1,1,1,1,1,1,1,1,1,0.0,1.0,0,1,1,1,1.0,0.0,1,동물이 명확히 검출됨.,강아지 얼굴이 선명하게 표현됨.,중복된 얼굴 요소 없음.,추가 다리 없음.,강아지가 정확히 한 마리임.,거울 이미지가 없음.,단일 장면으로 구성됨.,파스텔 그림책 스타일이 잘 반영됨.,사실적 렌더링이 혼합되지 않음.,"프롬프트는 걷기 상황이나, 실내에서 앉아 있는 장면.",사람 얼굴이 식별 가능하게 표현됨.,프롬프트의 장면(걷기와 관련)이 반영되지 않음.,밝기가 적절히 조정되었음.,이미지가 충분히 선명함.,색감이 파스텔 범위에 속함.,밤 분위기와 조명 색상이 일치함.,걷기에 대한 장소 외 프롬프트와의 맥락 불일치.,이미지에 텍스트가 없음.,15,L4,prompt_reflected->L3,L3,1740,524
20260421_121754_d2b211,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지 중앙에 명확히 검출됩니다.,강아지 얼굴이 선명하고 왜곡 없이 표현되었습니다.,"강아지의 눈, 코, 귀가 중복되지 않았습니다.",다리가 추가 생성되지 않았습니다.,이미지에 강아지는 정확히 한 마리입니다.,반사나 거울 이미지는 없습니다.,단일 장면으로 그려졌습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적인 렌더링 없이 파스텔로 표현되었습니다.,프롬프트와 사람 표현에 충돌이 없습니다.,사람 얼굴이 명확하게 표현되었습니다.,프롬프트의 계단 장면이 이미지에 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 속합니다.,"시간대에 따른 색상 팔레트를 판단하기 어렵습니다만, 이미지 자체의 팔레트는 적절합니다.",계단이라는 장소 키워드가 이미지 배경과 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1742,569
20260421_121833_b6cf15,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 검출됩니다.,강아지 얼굴이 선명하게 표현되었습니다.,"눈, 코, 귀가 중복되지 않고 정상적으로 표현되었습니다.",다리 개수가 정확하게 표현되었습니다.,이미지 내 강아지가 한 마리입니다.,반사 또는 거울 이미지가 없습니다.,멀티패널이 아닌 단일 장면입니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링이 혼입되지 않았습니다.,사람이 프롬프트와 충돌하지 않습니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 있습니다.,시간대와 팔레트가 적절히 일치합니다.,프롬프트의 장소와 배경이 일치합니다.,텍스트가 삽입되지 않았습니다.,18,L5,,L5,1740,540
20260421_121915_ebe7ac,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 검출됩니다.,강아지 얼굴이 선명하게 표현되어 있습니다.,"눈, 코, 귀 등의 요소가 중복되지 않았습니다.",다리 개수가 알맞습니다.,이미지 내에 강아지가 한 마리입니다.,반사 이미지가 없습니다.,단일 장면입니다.,파스텔 그림책 스타일이 잘 반영되어 있습니다.,사실적 렌더링은 보이지 않습니다.,사람 표현이 프롬프트와 일치합니다.,사람 얼굴이 명확히 묘사되었습니다.,프롬프트의 장면이 잘 반영되어 있습니다.,밝기가 적절합니다.,이미지가 선명합니다.,색감이 파스텔 범위에 속합니다.,비 오는 날의 분위기와 팔레트가 잘 일치합니다.,프롬프트의 장소가 잘 표현되어 있습니다.,이미지에 텍스트가 없습니다.,18,L5,,L5,1744,529
20260421_121953_0c97a8,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 표현되어 있습니다.,"눈, 코, 귀 등이 중복되지 않았습니다.",강아지의 다리 개수가 정상입니다.,이미지에 강아지가 한 마리 있습니다.,반사된 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일로 그려져 있습니다.,사실적 렌더링 요소가 없습니다.,사람이 프롬프트와 충돌하지 않습니다.,사람의 얼굴이 식별 가능합니다.,장난감과 관련된 활동이 묘사되어 있습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 속합니다.,시간대 관련 팔레트가 적절합니다.,장소와 배경이 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1742,526
20260421_122030_106c56,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보입니다.,강아지의 얼굴이 선명하게 표현되어 있습니다.,강아지 얼굴에 중복된 부분이 없습니다.,강아지의 다리가 정상적으로 표현되어 있습니다.,이미지에 강아지가 한 마리만 있습니다.,이미지에 반사나 거울 효과가 없습니다.,이미지는 단일 장면으로 구성되어 있습니다.,한국식 파스텔 그림책 스타일입니다.,사실적인 렌더링이 없습니다.,프롬프트와 인물 표현이 충돌하지 않습니다.,사람 얼굴이 명확히 식별 가능합니다.,프롬프트의 장면이 이미지에 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 잘 맞습니다.,시간대에 알맞은 색조입니다.,장소에 적합한 배경입니다.,이미지에 삽입된 텍스트가 없습니다.,18,L5,,L5,1738,523
20260421_122111_bd66bb,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지에 명확히 표현되어 있음.,강아지 얼굴이 선명하게 표현됨.,"눈, 코, 귀가 정상적으로 묘사됨.",강아지 다리가 추가 생성되지 않음.,이미지 내에 강아지 한 마리만 있음.,반사나 거울 이미지가 없음.,이미지가 단일 장면으로 구성됨.,파스텔 그림책 스타일로 표현됨.,사실적 렌더링이 사용되지 않음.,프롬프트와의 충돌 없이 사람 표현이 적절함.,사람 얼굴이 명확히 식별 가능함.,프롬프트의 장면이 이미지에 잘 반영됨.,밝기가 적절하게 표현됨.,이미지가 충분히 선명함.,색감이 파스텔 범위에 적합함.,프롬프트의 낮/밤과 일치하는 팔레트 사용.,프롬프트의 장소와 이미지 배경이 일치함.,이미지에 텍스트가 삽입되지 않음.,18,L5,,L5,1739,555
20260421_122149_6fc2ed,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지에 명확히 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,강아지의 얼굴 부분이 중복되지 않았습니다.,강아지의 다리 개수는 정상입니다.,이미지 내 강아지는 한 마리입니다.,반사 이미지가 없습니다.,이미지는 단일 장면입니다.,이미지가 한국-일본식 파스텔 스타일로 표현되었습니다.,사실적 렌더링이 혼입되지 않았습니다.,프롬프트와 사람의 표현이 충돌하지 않습니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명하게 표현되었습니다.,색감이 파스텔 범위에 속합니다.,프롬프트의 낮 시간과 이미지 팔레트가 일치합니다.,창가의 장소 컨텍스트가 잘 반영되었습니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1738,548
20260421_122231_e6528c,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 명확한 강아지가 보인다.,강아지 얼굴이 선명하게 표현되었다.,"눈, 코, 귀 중복 없이 정상적으로 표현되었다.",강아지 다리가 추가 생성되지 않았다.,이미지 내에 강아지가 정확히 한 마리 있다.,반사나 거울 효과는 보이지 않는다.,단일 장면으로 구성되어 있다.,파스텔 그림책 스타일로 표현되었다.,사실적 렌더링 없이 일러스트로 표현되었다.,사람의 표현이 프롬프트와 충돌하지 않는다.,사람 얼굴이 식별 가능하다.,프롬프트의 장면이 이미지에 반영되었다.,밝기가 적절하게 표현되었다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 속한다.,프롬프트의 낮/밤과 이미지 팔레트가 일치한다.,프롬프트 장소와 이미지 배경이 부합한다.,이미지에 텍스트가 삽입되지 않았다.,18,L5,,L5,1743,557
20260421_122316_4c2efc,1,1,1,1,1,0,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지 내에 명확히 그려져 있다.,강아지 얼굴이 선명하고 왜곡 없이 표현되었다.,"눈, 코, 귀가 중복 없이 정상적으로 그려져 있다.",강아지의 다리가 정상 개수로 표현되어 있다.,이미지 내 강아지가 1마리만 존재한다.,배경에 반사된 이미지가 있다.,이미지는 단일 장면으로 구성되어 있다.,한국-일본식 파스텔 그림책 스타일로 그려졌다.,사실적 렌더링 없이 그림체로 표현되었다.,사람의 행동이 프롬프트와 충돌하지 않는다.,사람의 얼굴이 식별 가능하게 표현되었다.,라희가 훈련 놀이하는 장면이 반영되었다.,이미지의 밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위 내에 있다.,시간대에 상응하는 팔레트가 사용된 것 같다.,장소가 실내로 프롬프트와 일치한다.,이미지에 텍스트가 삽입되지 않았다.,17,L5,,L5,1741,576
20260421_122354_c4fab0,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 보입니다.,얼굴 부분이 중복되지 않았습니다.,다리가 추가적으로 보이지 않습니다.,이미지에 강아지가 정확히 한 마리 있습니다.,반사나 거울 이미지가 없습니다.,단일 장면입니다.,한국식 파스텔 그림형식입니다.,사실적 렌더링이 없습니다.,사람이 프롬프트와 충돌하지 않습니다.,사람 얼굴이 명확하게 표현되었습니다.,프롬프트의 장면이 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 있습니다.,시간대에 맞는 색조입니다.,장소와 어울리는 배경입니다.,이미지에 텍스트가 없습니다.,18,L5,,L5,1738,493
20260421_122437_6ff4b1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보인다.,강아지 얼굴이 선명하게 표현되었다.,"눈, 코, 귀가 중복 생성되지 않았다.",다리 개수가 적절하다.,정확히 한 마리의 강아지가 있다.,반사 이미지가 없다.,단일 장면이다.,한국식 파스텔 그림의 스타일이다.,사실적 렌더링이 없다.,프롬프트와 일치하게 사람이 그려져 있다.,사람의 얼굴이 식별 가능하게 표현되었다.,프롬프트의 장면이 이미지에 반영되었다.,밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 있다.,낮의 팔레트와 일치한다.,풀밭이라는 장소가 이미지에 잘 반영되어 있다.,이미지에 텍스트가 없다.,18,L5,,L5,1741,507
20260421_122520_89bacb,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보인다.,강아지 얼굴이 왜곡 없이 선명하다.,"눈, 코, 귀가 중복 없이 정상적으로 표현되어 있다.",강아지의 다리 개수가 정상이다.,이미지에는 강아지가 한 마리만 있다.,반사나 거울 이미지가 보이지 않는다.,멀티패널이나 분할 화면이 아니다.,한국-일본식 파스텔 그림책 스타일이다.,사실적 렌더링이 아닌 그림이다.,사람 표현이 프롬프트와 충돌하지 않는다.,사람의 얼굴이 식별 가능하게 표현되어 있다.,프롬프트의 장면이 이미지에 반영되어 있다.,이미지의 밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 속한다.,프롬프트의 분위기와 이미지 팔레트가 일치한다.,프롬프트의 장소가 이미지 배경에 적절히 표현되어 있다.,이미지에 텍스트가 삽입되어 있지 않다.,18,L5,,L5,1739,566
20260423_145249_8c5602,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,,1.0,1,이미지에 강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 표현되어 있습니다.,강아지의 얼굴에 중복된 부위가 없습니다.,다리 개수가 정확합니다.,이미지에 강아지가 한 마리만 있습니다.,반사 이미지가 없습니다.,단일 장면 이미지입니다.,한국식 파스텔 그림책 스타일입니다.,현실적인 렌더링 요소가 없습니다.,프롬프트와 사람 표현이 충돌하지 않습니다.,사람 얼굴이 식별 가능합니다.,병원에서의 상황이 이미지에 반영되었습니다.,이미지의 밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 있습니다.,프롬프트에 낮/밤 정보가 없습니다.,장소 키워드와 이미지 배경이 일치합니다.,이미지에 텍스트가 없습니다.,17,L5,,L5,1739,520
