image_id,dog_visible,face_clear,no_duplicate_face_parts,no_extra_legs,one_dog,no_mirror,no_multi_panel,pastel_style,no_realistic_rendering,human_prompt_consistency,human_face_clear,prompt_reflected,brightness_ok,sharpness_ok,pastel_color_ok,time_palette_ok,place_context_ok,no_text,reason_dog_visible,reason_face_clear,reason_no_duplicate_face_parts,reason_no_extra_legs,reason_one_dog,reason_no_mirror,reason_no_multi_panel,reason_pastel_style,reason_no_realistic_rendering,reason_human_prompt_consistency,reason_human_face_clear,reason_prompt_reflected,reason_brightness_ok,reason_sharpness_ok,reason_pastel_color_ok,reason_time_palette_ok,reason_place_context_ok,reason_no_text,total_score,raw_level,caps_applied,final_level,input_tokens,output_tokens
20260421_115845_58d926,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 이미지 중앙에 명확히 보인다.,강아지 얼굴이 선명하며 디테일이 잘 표현되어 있다.,"눈, 코, 귀가 중복 생성되지 않았다.",다리 개수가 정확하고 자연스럽게 표현되었다.,이미지에는 정확히 한 마리의 강아지만 있다.,거울이나 반사 이미지는 보이지 않는다.,이미지에 여러 패널이 아닌 단일 장면이다.,파스텔 그림책 스타일로 표현되었다.,사실적인 렌더링 없이 그림 스타일이다.,사람 묘사에 관한 프롬프트가 없다.,사람의 얼굴이 식별 가능하고 명확하다.,프롬프트의 핵심 요소인 '담요 속 포근함'이 잘 반영되었다.,밝기가 적절하게 조절되어 있다.,이미지가 선명하고 디테일이 살아있다.,색감이 파스텔 범위에 잘 맞는다.,낮의 팔레트와 잘 맞는 색조이다.,실내에서 포근한 상황임을 잘 묘사했다.,텍스트가 이미지에 포함되지 않았다.,17,L5,,L5,2764,575
20260421_115926_468e61,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에 명확히 보입니다.,강아지 얼굴이 선명하고 이목구비가 명확합니다.,강아지의 얼굴에 중복된 부분이 없습니다.,강아지 다리 수가 자연스럽습니다.,강아지가 한 마리만 보입니다.,거울이나 반사 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사진이나 3D 렌더링 요소가 없습니다.,프롬프트에 사람 관련 언급이 없습니다.,사람 얼굴이 명확하게 표현되었습니다.,강아지의 즐거운 하루라는 주제가 잘 반영되었습니다.,적절한 밝기를 가지고 있습니다.,이미지가 충분히 선명합니다.,색감이 파스텔 톤에 맞습니다.,밤 장면에 맞는 팔레트입니다.,실내 배경과 프롬프트가 잘 맞습니다.,텍스트가 삽입되지 않았습니다.,17,L5,,L5,2763,540
20260421_120005_31b670,1,1,1,1,1,0,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,중복된 얼굴 요소가 없습니다.,다리 개수가 자연스럽게 표현되었습니다.,이미지에 강아지가 정확히 한 마리입니다.,거울 반사가 보입니다.,단일 장면으로 구성되어 있습니다.,한국식 파스텔 그림책 스타일입니다.,사실적 렌더링이 없습니다.,프롬프트와 충돌하는 부분이 없습니다.,사람 얼굴이 명확하게 표현되어 있습니다.,미용 후의 강아지 모습이 잘 반영되었습니다.,밝기가 적절히 표현되었습니다.,이미지 전반이 선명하고 디테일이 살아있습니다.,색감이 파스텔 범위에 적합합니다.,시간대에 맞는 팔레트입니다.,실내 배경이 적절히 표현되었습니다.,이미지 내에 텍스트가 없습니다.,17,L5,,L5,2765,510
20260421_120049_1711d5,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 보입니다.,강아지 얼굴이 명확하고 선명하게 표현되어 있습니다.,중복된 얼굴 부분이 없습니다.,다리 개수가 정상적으로 표현되어 있습니다.,이미지에 강아지가 정확히 한 마리 있습니다.,반사나 거울 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일이 잘 나타나 있습니다.,사실적 렌더링이 아니라 일러스트 스타일입니다.,사람 표현이 프롬프트와 일치합니다.,사람의 얼굴이 명확하게 표현되어 있습니다.,조카와 함께 동화책을 읽는 장면이 잘 반영되어 있습니다.,밝기가 적절하게 표현되어 있습니다.,이미지가 전체적으로 선명합니다.,색감이 파스텔 톤으로 적절합니다.,팔레트가 낮 시간대와 잘 일치합니다.,실내에서 책을 읽는 장면이 적절하게 표현되어 있습니다.,텍스트가 삽입되어 있지 않습니다.,18,L5,,L5,2764,550
20260421_120132_176183,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 검출됩니다.,강아지 얼굴이 선명하고 이목구비가 자연스럽습니다.,"얼굴의 눈, 코, 귀가 중복되지 않았습니다.",다리가 적절하게 4개로 표현되었습니다.,이미지에 강아지가 한 마리만 있습니다.,반사 이미지가 없습니다.,이미지가 단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일로 잘 표현되었습니다.,사실적 렌더링 없이 일러스트 스타일로 그려졌습니다.,사람의 표현이 프롬프트와 충돌하지 않습니다.,사람 얼굴이 이목구비가 선명하게 표현되었습니다.,프롬프트의 노을 속 산책길과 행복감이 잘 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지가 전반적으로 선명하고 디테일이 살아있습니다.,색감이 파스텔 범위 내에 있습니다.,노을에 맞는 따뜻한 색조가 사용되었습니다.,산책길 장소가 적절히 표현되었습니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,2766,572
20260421_120219_861131,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 잘 보입니다.,강아지의 이목구비가 선명하고 자연스럽습니다.,중복된 얼굴 부분이 없습니다.,다리 개수가 자연스럽고 불필요한 추가 다리가 없습니다.,강아지가 한 마리만 등장합니다.,반사 또는 거울 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,한국식 파스텔 그림책 스타일을 잘 반영하고 있습니다.,사실적 렌더링 요소가 없습니다.,사람 표현이 프롬프트와 충돌하지 않습니다.,사람의 얼굴이 부드럽고 분명히 표현되었습니다.,당근 간식을 먹고 기대하는 장면이 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 선명하고 디테일이 잘 표현되었습니다.,색감이 파스텔 범위 내에 들어옵니다.,분위기가 적절하게 표현되었습니다.,부엌에서의 상황이 자연스럽고 잘 표현되었습니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,2766,554
20260421_120312_a4b513,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1.0,1,1,강아지가 명확히 보이며 생동감 있게 표현됨.,강아지의 얼굴이 선명하고 이목구비가 잘 드러남.,"눈, 코, 귀가 정상적으로 하나씩 표현됨.",다리 개수가 정상적으로 표현됨.,이미지 내 강아지는 정확히 한 마리.,반사 효과가 없고 자연스럽게 표현됨.,단일 장면으로 구성됨.,한국식 파스텔 그림책 스타일로 잘 표현됨.,사실적 렌더링 없이 일러스트 스타일 유지.,프롬프트에 인간에 대한 언급 없음.,사람 얼굴에 대한 프롬프트가 없음.,터널과 모험의 느낌이 이미지에 잘 반영됨.,밝기가 적절하게 표현됨.,이미지가 선명하고 디테일이 살아 있음.,파스텔 색감 사용이 잘 이루어짐.,팔레트가 시간과 부합함.,터널 요소가 명확히 표현됨.,텍스트가 이미지에 삽입되지 않음.,16,L4,,L4,2764,551
20260421_120420_39c9ea,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,"눈, 코, 귀의 중복 생성이 없습니다.",다리가 정상적인 개수로 그려져 있습니다.,이미지에 정확히 한 마리의 강아지가 있습니다.,반사나 거울 이미지는 없습니다.,멀티패널 없이 단일 장면입니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링이 사용되지 않았습니다.,사람의 표현이 프롬프트와 충돌하지 않습니다.,사람 얼굴이 명확히 식별 가능합니다.,프롬프트의 핵심 장면과 요소가 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지가 전반적으로 선명합니다.,색감이 파스텔 범위 내에 있습니다.,밤 장면에 맞는 어두운 팔레트 사용.,장소가 따뜻하고 편안한 밤의 느낌과 일치합니다.,텍스트가 삽입되지 않았습니다.,18,L5,,L5,2765,551
20260421_120523_043ca2,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지 중앙에 명확히 표현되어 있다.,강아지의 얼굴이 선명하게 잘 그려져 있다.,"눈, 코, 귀가 중복 없이 정확하다.",다리가 자연스럽고 추가된 부분이 없다.,이미지에는 단일 강아지만 존재한다.,반사 이미지나 거울 효과는 없다.,단일 장면으로 구성되어 있다.,한국식 파스텔 톤의 스타일로 표현되었다.,사실적인 렌더링 없이 그림체가 유지된다.,사람들이 프롬프트와 일치하게 표현되어 있다.,사람 얼굴이 식별 가능하게 잘 그려져 있다.,덜어진 원반으로 신나게 노는 장면이 잘 반영되었다.,밝기가 적절하여 이미지가 생생하다.,전반적으로 선명하고 디테일이 뚜렷하다.,색감이 파스텔 톤으로 적절하다.,밝은 낮의 팔레트를 적용한 듯하다.,프롬프트의 배경인 공원과 일치한다.,이미지에 텍스트가 삽입되지 않았다.,18,L5,,L5,2768,558
20260421_120604_2dea3a,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,이미지에 강아지가 명확히 나타나 있으며 식별 가능하다.,강아지 얼굴이 선명하고 왜곡되지 않았다.,"강아지의 눈, 코, 귀가 중복 없이 자연스럽게 표현되었다.",강아지의 다리 개수가 자연스럽게 표현되었다.,이미지 내에 정확히 한 마리의 강아지가 있다.,이미지에 반사나 거울 효과가 없다.,이미지가 단일 장면으로 구성되어 있다.,한국식 파스텔 그림책 스타일이 잘 나타나 있다.,사실적 렌더링 없이 일러스트 스타일로 표현되었다.,사람이 프롬프트와 일치하게 표현되었다.,사람의 얼굴이 선명하고 자연스럽게 표현되었다.,프롬프트의 핵심 요소가 모두 잘 반영되어 있다.,이미지의 밝기가 적절하여 분위기가 잘 표현되었다.,이미지가 전반적으로 선명하고 디테일이 살아 있다.,색감이 파스텔 톤으로 적절하게 표현되었다.,조명의 따뜻한 색감이 저녁 시간의 느낌과 잘 맞는다.,책 읽기 장면으로서 적절한 실내 배경이 표현되었다.,이미지에 부차적인 텍스트가 없다.,18,L5,,L5,2766,609
20260421_121200_283774,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확하게 잘 나타나 있다.,강아지 얼굴이 선명하고 왜곡 없이 잘 표현되었다.,"눈, 코, 귀가 중복 생성되지 않고 자연스럽다.",강아지의 다리 개수가 정확하고 위치도 자연스럽다.,이미지에는 정확히 한 마리의 강아지만 존재한다.,반사나 거울 이미지가 없다.,이미지는 하나의 장면으로 구성되어 있다.,이미지가 한국식 파스텔 그림책 스타일로 표현되었다.,사실적 렌더링 요소가 섞이지 않았다.,사람이 프롬프트와 충돌하지 않는다.,사람 얼굴이 식별 가능하게 잘 표현되었다.,"양말 놀이, 서준과의 즐거운 아침 장면이 잘 반영되었다.",밝기가 적절하고 조화롭다.,이미지가 전반적으로 선명하고 디테일이 살아있다.,색감이 파스텔 범위 내에서 채도가 적절하다.,아침 시간에 맞는 적절한 팔레트이다.,프롬프트의 장소가 실내로 잘 표현되었다.,이미지에 텍스트가 삽입되지 않았다.,18,L5,,L5,2769,590
20260421_121309_d477b0,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에 명확히 나타나 있음.,강아지 얼굴이 뭉개지지 않고 선명하게 표현됨.,"눈, 코, 귀가 중복되지 않고 정상적으로 표현됨.",다리 개수가 적절하게 그려져 있음.,이미지에 정확히 한 마리의 강아지가 있음.,반사 이미지가 없음.,단일 장면으로 구성됨.,한국-일본식 파스텔 그림책 스타일로 잘 표현됨.,사실적 렌더링이 없이 일러스트로 표현됨.,프롬프트에 사람에 대한 정보가 없음.,사람의 얼굴이 뚜렷하게 표현됨.,프롬프트의 핵심 주제인 '그림자 구경' 장면이 그림으로 잘 나타남.,밝기가 적절함.,이미지가 전체적으로 선명하게 표현됨.,색감이 파스텔 범위에 적합함.,이미지의 팔레트가 낮 시간대와 일치함.,장소 배경이 프롬프트와 일치함.,이미지에 텍스트가 삽입되지 않았음.,17,L5,,L5,2767,575
20260421_121345_95a388,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 이미지에 나타나 있음.,강아지 얼굴이 선명하게 그려져 있음.,"눈, 코, 귀가 중복 없이 표현됨.",다리 개수가 자연스럽고 추가 생성되지 않음.,이미지에 강아지가 정확히 1마리만 있음.,반사/거울 이미지가 없음.,단일 장면으로 구성됨.,파스텔 그림책 스타일로 그려짐.,사실적 렌더링이 혼입되지 않음.,사람과 강아지가 평화롭게 창가에 있는 프롬프트와 일치함.,사람 얼굴이 식별 가능하게 표현됨.,창가에서 평화로운 하루라는 핵심 요소가 잘 반영됨.,밝기가 적절하여 따뜻한 느낌을 줌.,이미지가 전반적으로 선명함.,색감이 파스텔 범위에 적합함.,밝은 낮의 팔레트로 적절히 표현됨.,창가 배경이 정확히 표현됨.,이미지에 텍스트가 삽입되지 않음.,18,L5,,L5,2763,566
20260421_121429_4751a7,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에 명확히 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,"눈, 코, 귀가 중복 없이 표현되었습니다.",다리 개수가 자연스럽습니다.,한 마리의 강아지만 보입니다.,반사/거울 이미지는 없습니다.,단일 장면으로 구성되었습니다.,한국식 파스텔 그림 스타일이 명확합니다.,사실적 렌더링 없이 파스텔 스타일입니다.,프롬프트와 관련된 사람들이 자연스럽게 묘사되었습니다.,사람들 얼굴이 명확합니다.,잔디밭에서 공놀이하는 장면이 잘 반영되었습니다.,적절한 밝기입니다.,이미지가 전반적으로 선명합니다.,색감이 파스텔 범위에 속합니다.,낮의 분위기에 맞는 색상을 사용했습니다.,잔디밭 배경이 정확하게 표현되었습니다.,이미지에 텍스트가 없습니다.,18,L5,,L5,2766,515
20260421_121512_83452c,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지 중앙에 명확히 보입니다.,강아지의 얼굴이 선명하게 표현되었습니다.,"눈, 코, 귀의 중복 없이 잘 그려졌습니다.",다리가 정확히 네 개로 그려져 있습니다.,이미지에 강아지는 한 마리만 있습니다.,반사된 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일로 잘 표현되었습니다.,사실적 렌더링 없이 일러스트 스타일로 그려졌습니다.,사람의 출현이 프롬프트와 충돌하지 않습니다.,사람의 얼굴이 식별 가능하게 그려졌습니다.,청소기와 강아지의 상호작용이 잘 표현되었습니다.,밝기가 적절하게 설정되었습니다.,이미지가 전체적으로 선명합니다.,파스텔 범위의 색감이 잘 사용되었습니다.,시간적 팔레트와 일치하는 색감입니다.,실내 배경이 프롬프트와 잘 어울립니다.,텍스트가 삽입되지 않았습니다.,18,L5,,L5,2765,557
20260421_121554_3a7004,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 보입니다.,강아지 얼굴이 선명하고 잘 표현되었습니다.,"눈, 코, 귀가 중복 없이 정상적으로 그려졌습니다.",다리 개수가 정확합니다.,이미지에는 정확히 1마리의 강아지만 있습니다.,반사나 거울 이미지는 없습니다.,단일 장면으로 구성되어 있습니다.,한국식 파스텔 그림책 스타일로 잘 표현되었습니다.,사실적 렌더링 요소가 없습니다.,사람의 표현이 프롬프트와 일치합니다.,사람의 얼굴이 선명하게 잘 그려져 있습니다.,프롬프트의 핵심 장면과 요소를 모두 반영하고 있습니다.,밝기가 적절합니다.,이미지 전반이 선명하고 디테일이 살아있습니다.,색감이 적절한 파스텔 톤입니다.,낮의 분위기와 색 조합이 일치합니다.,꽃집이라는 장소 키워드가 잘 표현되어 있습니다.,이미지에 텍스트가 없습니다.,18,L5,,L5,2763,553
20260421_121635_2e1af2,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에 명확히 보입니다.,강아지의 얼굴이 선명하고 왜곡이 없습니다.,"눈, 코, 귀가 중복되지 않고 자연스럽게 그려졌습니다.",강아지의 다리 개수가 적절하게 표현되었습니다.,이미지에 강아지가 한 마리만 있습니다.,반사나 거울 이미지는 없습니다.,이미지가 단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일을 잘 따르고 있습니다.,사실적 렌더링 없이 일러스트 스타일로 그려졌습니다.,프롬프트에 사람에 대한 언급이 없어 판단 불가입니다.,사람의 얼굴이 선명하게 그려졌습니다.,햇살 속에서 졸린 하루의 느낌이 잘 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지가 전체적으로 선명하고 디테일이 살아있습니다.,파스텔 색감이 잘 유지되고 있습니다.,낮의 팔레트가 잘 반영되어 있습니다.,실내에서 햇살이 들어오는 장면이 적절히 표현되었습니다.,텍스트가 삽입되지 않았습니다.,17,L5,,L5,2765,580
20260421_121715_26182c,1,1,1,1,1,1,1,1,1,0.0,1.0,0,1,1,1,1.0,0,1,강아지가 명확하게 드러나 있다.,강아지의 얼굴이 선명하게 표현되었다.,강아지 얼굴 요소가 중복되지 않았다.,다리 개수가 정상적으로 표현되었다.,강아지는 한 마리만 있다.,거울 또는 반사 이미지가 없다.,이미지가 단일 장면으로 표현되었다.,전체적으로 파스텔 그림책 스타일을 잘 반영하였다.,사실적 렌더링이 포함되지 않았다.,현수와 걷는 장면이 아닌 실내 장면이다.,사람 얼굴이 식별 가능하다.,프롬프트의 '나란히 걷기' 요소가 반영되지 않았다.,밝기가 적절하다.,이미지가 선명하다.,색감이 파스텔 범위에 있다.,저녁이나 실내 느낌의 팔레트가 잘 맞는다.,프롬프트의 장소와 맞지 않다.,이미지에 텍스트가 없다.,15,L4,prompt_reflected->L3,L3,2765,539
20260421_121754_d2b211,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확하게 검출됨.,강아지 얼굴이 선명하고 디테일하게 표현됨.,"눈, 코, 귀 중복 없이 자연스럽게 표현됨.",다리 개수가 자연스럽게 표현됨.,이미지에 강아지가 한 마리만 있음.,반사/거울 이미지가 없음.,단일 장면으로 구성됨.,한국식 파스텔 그림책 스타일로 표현됨.,사실적인 렌더링 요소가 없음.,사람이 프롬프트와 일치하게 그려짐.,사람 얼굴이 식별 가능하게 표현됨.,계단을 정복하는 강아지의 주제가 잘 반영됨.,이미지의 밝기가 적절함.,이미지가 전반적으로 선명함.,색감이 파스텔 범위에 들어옴.,시간대에 어울리는 팔레트로 표현됨.,계단이라는 장소가 명확히 표현됨.,이미지에 텍스트가 삽입되지 않음.,18,L5,,L5,2767,547
20260421_121833_b6cf15,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확하게 보입니다.,강아지의 얼굴이 선명하게 표현되었습니다.,"눈, 코, 귀가 중복 없이 정확히 그려져 있습니다.",다리가 자연스러운 위치에 있습니다.,이미지에 강아지가 정확히 한 마리입니다.,반사된 이미지가 보이지 않습니다.,멀티패널이나 분할 화면이 아닙니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링이 혼입되지 않았습니다.,사람 표현이 프롬프트와 충돌하지 않습니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 핵심 장면이 잘 반영되었습니다.,밝기가 적절하게 설정되었습니다.,이미지가 충분히 선명하고 디테일도 살아있습니다.,색감이 파스텔 범위 내에 있습니다.,프롬프트에 맞는 팔레트를 사용했습니다.,실내 배경이 프롬프트와 일치합니다.,텍스트가 삽입되지 않았습니다.,18,L5,,L5,2765,555
20260421_121915_ebe7ac,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 묘사됨.,강아지 얼굴이 선명하게 표현됨.,"눈, 코, 귀 중복 없이 정상적으로 그려짐.",강아지 다리 개수가 자연스럽게 표현됨.,이미지에 강아지는 한 마리만 있음.,거울 이미지나 반사가 없음.,단일 장면으로 구성됨.,한국식 파스텔 그림책 스타일이 잘 구현됨.,사실적 렌더링 없이 일러스트레이트됨.,프롬프트에 제시된 상황과 일치함.,사람의 얼굴이 선명하게 표현됨.,프롬프트의 비오는 날과 포근한 상황이 반영됨.,밝기가 적절함.,이미지가 선명하고 디테일이 잘 표현됨.,색감이 파스텔톤으로 잘 표현됨.,프롬프트의 상황에 맞는 팔레트 사용.,프롬프트의 장소와 상황이 적절히 표현됨.,이미지 내 텍스트가 없음.,18,L5,,L5,2769,552
20260421_121953_0c97a8,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 보인다.,강아지 얼굴이 왜곡 없이 선명하다.,"강아지의 눈, 코, 귀가 중복된 부분이 없다.",강아지의 다리 개수가 정상적이다.,이미지에 강아지가 정확히 한 마리 있다.,반사 이미지가 없다.,이미지는 단일 장면이다.,파스텔 그림책 스타일을 잘 반영하고 있다.,사실적 렌더링이 포함되지 않았다.,사람의 모습이 프롬프트에 구체적으로 언급되지 않았다.,사람 얼굴이 식별 가능하게 표현되었다.,"강아지가 장난감을 가지고 있으며, '삑삑 장난감과 신나는 하루'를 잘 반영한다.",화면의 밝기가 적절하다.,이미지가 선명하고 디테일이 잘 살아있다.,색감이 파스텔 범위에 적절하다.,장면의 낮 시간대와 팔레트가 일치한다.,실내 배경이 잘 표현되어 있다.,이미지에 텍스트가 포함되어 있지 않다.,17,L5,,L5,2767,551
20260421_122030_106c56,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 보입니다.,강아지의 얼굴이 선명하고 조화롭게 표현되었습니다.,"눈, 코, 귀가 중복 없이 정상적으로 표현되었습니다.",다리의 개수가 적절하게 표현되었습니다.,이미지에 정확히 한 마리의 강아지가 있습니다.,거울 또는 반사 이미지가 없습니다.,이미지가 단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일이 잘 구현되었습니다.,사실적 렌더링 없이 일러스트 스타일로 표현되었습니다.,프롬프트에 인간 캐릭터 관련 정보가 없습니다.,사람의 얼굴이 선명하고 이목구비가 잘 드러나 있습니다.,"""쿠션 위에서 행복한 시간!""이 잘 반영되었습니다.",밝기가 적절하게 조정되어 있습니다.,이미지가 전체적으로 선명하게 표현되어 있습니다.,색감이 파스텔 범위에 적합합니다.,팔레트와 장면의 시간이 자연스럽게 맞아떨어집니다.,이미지의 배경이 프롬프트와 잘 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,17,L5,,L5,2763,574
20260421_122111_bd66bb,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확하게 이미지에 나타나 있다.,강아지 얼굴이 선명하고 이목구비가 잘 표현되어 있다.,"눈, 코, 귀가 중복되지 않아 자연스럽다.",강아지의 다리 개수가 적절하게 표현되어 있다.,이미지에 강아지가 정확히 한 마리 있다.,반사 이미지가 없다.,이미지는 단일 장면으로 구성되어 있다.,파스텔 그림책 스타일로 표현되어 있다.,사실적 렌더링 없이 그림체가 유지되어 있다.,사람과의 상호작용이 프롬프트와 일치한다.,사람 얼굴이 명확하게 표현되어 있다.,작은 친구와의 산책 장면이 잘 반영되어 있다.,적절한 밝기로 표현되어 있다.,이미지 전반이 충분히 선명하고 디테일이 잘 보인다.,색감이 파스텔톤으로 잘 표현되어 있다.,낮 장면으로 적절한 팔레트가 사용되었다.,공원의 배경이 적절하게 표현되었다.,텍스트가 이미지에 삽입되지 않았다.,18,L5,,L5,2764,573
20260421_122149_6fc2ed,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,강아지의 얼굴에 중복된 부분이 없습니다.,강아지의 다리가 자연스럽습니다.,강아지가 한 마리만 있습니다.,거울이나 반사 이미지가 없습니다.,이미지가 단일 장면으로 구성되어 있습니다.,한국식 파스텔 스타일로 그려졌습니다.,사실적 렌더링이 없습니다.,사람의 표현이 프롬프트와 충돌하지 않습니다.,사람의 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 창가 설정이 잘 반영되었습니다.,이미지의 밝기가 적절합니다.,이미지가 충분히 선명하고 디테일이 살아있습니다.,색감이 파스텔 범위에 있습니다.,장면의 시간대와 색상 팔레트가 잘 일치합니다.,장면의 장소가 창가라는 설정과 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,2763,549
20260421_122231_e6528c,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1.0,1,1,강아지가 이미지 중앙에 뚜렷하게 표현되어 있습니다.,강아지의 얼굴이 선명하게 보이며 이목구비가 뚜렷합니다.,"눈, 코, 귀가 중복 없이 정확히 표현되어 있습니다.",강아지의 다리가 추가 생성되거나 비정상적인 부분이 없습니다.,강아지가 한 마리만 존재합니다.,거울이나 반사 이미지가 없습니다.,이미지가 단일 장면으로 구성되어 있습니다.,이미지는 파스텔 그림책 스타일로 그려져 있습니다.,사실적 렌더링이 포함되어 있지 않습니다.,프롬프트에 사람이 명시되지 않았습니다.,프롬프트에 사람이 명시되지 않았습니다.,바스락 소리에 강아지가 주의를 기울이는 장면이 잘 표현되었습니다.,이미지 밝기가 적절합니다.,이미지가 전반적으로 선명하고 디테일이 잘 살아있습니다.,색감이 파스텔 톤에 적합합니다.,시간대에 맞는 밝은 팔레트를 사용하고 있습니다.,배경이 실내 환경을 잘 반영하고 있습니다.,이미지 내에 텍스트가 삽입되지 않았습니다.,16,L4,,L4,2768,569
20260421_122316_4c2efc,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에 명확히 나타나 있습니다.,강아지 얼굴이 선명하며 이목구비가 자연스럽습니다.,"강아지의 눈, 코, 귀가 중복되지 않았습니다.",다리 개수가 자연스럽고 추가된 부분이 없습니다.,이미지에 정확히 한 마리의 강아지만 나타나 있습니다.,반사된 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,한국식 파스텔 그림책 스타일로 표현되었습니다.,사실적 렌더링 없이 일러스트 스타일로 표현되었습니다.,이미지의 사람 표현이 프롬프트와 잘 일치합니다.,사람의 얼굴이 선명하고 이목구비가 명확합니다.,프롬프트의 핵심 장면이 모두 반영되어 있습니다.,밝기가 적절하고 이미지가 잘 보입니다.,이미지가 전반적으로 선명합니다.,전체 색감이 파스텔 톤으로 적절합니다.,시간대에 맞는 팔레트가 적용되었습니다.,프롬프트의 장소 배경과 이미지 배경이 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,2766,579
